date,sales,MoM,YoY
2016-05-01,619262.0,0.02551440329218102,0.06437518906580864
2016-06-01,631535.0,0.019818751998346373,0.05671120838227561
2016-07-01,645584.0,0.02224579793677317,0.07687791077838724
2016-08-01,622221.0,-0.03618893900716247,0.05134734181321732
2016-09-01,612836.0,-0.015083065341735535,0.022541988834123616
2016-10-01,604414.0,-0.013742665248125063,0.01987047742466741
2016-11-01,628791.0,0.040331626997389236,0.02317804822088476
2016-12-01,640832.0,0.019149447113587792,0.03896070207408875
2017-01-01,624939.0,-0.02480057175671624,0.019675956141495865
2017-02-01,618714.0,-0.009960972190885875,0.014195464663783852
2017-03-01,660124.0,0.06692914658469018,0.08846395470202295
2017-04-01,630029.0,-0.04558991946967539,0.04334484271886452
2017-05-01,628036.0,-0.003163346449131743,0.014168477962477999
2017-06-01,624410.0,-0.005773554382232815,-0.011282035041604965
2017-07-01,623204.0,-0.001931423263560772,-0.03466628664898763
2017-08-01,606056.0,-0.027515869602890874,-0.025979515316905122
2017-09-01,600809.0,-0.008657615797880047,-0.019625152569366033
2017-10-01,618440.0,0.029345432575077934,0.023205948240775376
2017-11-01,627512.0,0.01466916758295067,-0.002034062192366015
2017-12-01,605489.0,-0.035095743188974904,-0.05515174023769098
2018-01-01,640580.0,0.05795481007912606,0.025028042736971123
2018-02-01,605419.0,-0.05488931905460681,-0.02148811890469582
2018-03-01,599964.0,-0.009010288742176908,-0.09113439293223702
2018-04-01,601832.0,0.0031135201445420257,-0.04475508270254225
2018-05-01,572460.0,-0.04880431748394898,-0.08849174251157577
2018-06-01,602440.0,0.05237047129930472,-0.03518521484281156
2018-07-01,606647.0,0.006983268043290636,-0.026567544495863293
2018-08-01,582911.0,-0.03912654311321084,-0.038189540240505804
2018-09-01,578282.0,-0.007941177984289172,-0.037494444990005094
