date,sales,MoM,YoY
2012-08-01,522957.0,-0.02333724902092249,-0.02884367182987957
2012-09-01,542648.0,0.037653191371374684,-0.02106702554092721
2012-10-01,550915.0,0.015234553522725625,0.04588756587640286
2012-11-01,544718.0,-0.01124855921512391,0.01617961178632399
2012-12-01,541628.0,-0.0056726599818621715,-0.006948798902859821
2013-01-01,536755.0,-0.008996949936118548,-0.03599343386087539
2013-02-01,560393.0,0.044038714124693845,0.05096217501626921
2013-03-01,553990.0,-0.011425910030996134,0.05684356715942407
2013-04-01,567269.0,0.023969746746331122,0.07213137681816817
2013-05-01,558222.0,-0.01594834196827255,0.0811718495793241
2013-06-01,551945.0,-0.011244630272543854,0.05741046557517748
2013-07-01,554412.0,0.004469648243937252,0.035407402703878876
2013-08-01,567751.0,0.024059724536986904,0.08565522595548014
2013-09-01,588970.0,0.037373778293653404,0.08536288717548013
2013-10-01,586201.0,-0.004701427916532275,0.06404980804661342
2013-11-01,584313.0,-0.0032207382791908934,0.0726889876963861
2013-12-01,584318.0,8.557057604496876e-06,0.07881793408021731
2014-01-01,589281.0,0.008493662697366844,0.09785842702909142
2014-02-01,595308.0,0.010227718185381818,0.062304489884777325
2014-03-01,598335.0,0.0050847628454513405,0.08004657123774805
2014-04-01,600504.0,0.0036250595402240737,0.058587724694985965
2014-05-01,623350.0,0.03804470911101343,0.11667042861083932
2014-06-01,624888.0,0.0024673137081896446,0.13215628368768617
2014-07-01,617737.0,-0.011443650702205876,0.11422011067581517
2014-08-01,607590.0,-0.01642608423973313,0.07016984558371542
2014-09-01,628373.0,0.03420563208742733,0.06690153997656934
2014-10-01,626437.0,-0.003080972607034327,0.06863857277623198
2014-11-01,649121.0,0.036211143339234475,0.11091315784519606
2014-12-01,664606.0,0.023855336678369587,0.13740463240906498
2015-01-01,672022.0,0.011158490895357476,0.14041009297771345
2015-02-01,683499.0,0.0170783099362819,0.14814348202947047
2015-03-01,683625.0,0.00018434555134683173,0.14254556393993334
2015-04-01,682900.0,-0.0010605229475223465,0.13721140908303697
2015-05-01,715178.0,0.04726607116708159,0.14731370818962053
2015-06-01,718290.0,0.004351364275746672,0.14946998502131592
2015-07-01,739108.0,0.02898272285567116,0.1964768178043408
2015-08-01,757677.0,0.02512352727882794,0.24702019453908064
2015-09-01,741399.0,-0.021484088866363882,0.1798708728732774
2015-10-01,741459.0,8.092808325876888e-05,0.18361303690554687
2015-11-01,726533.0,-0.020130580382731855,0.11925665630907023
2015-12-01,744958.0,0.025360169462364412,0.12090170717688364
2016-01-01,717975.0,-0.036220833926207896,0.06838020183863036
2016-02-01,761042.0,0.05998398272920369,0.11345005625465432
2016-03-01,730285.0,-0.04041432667316658,0.06825379411226917
2016-04-01,725524.0,-0.0065193725737212604,0.06241616634939229
2016-05-01,753852.0,0.03904488342218859,0.054076048200587756
2016-06-01,723046.0,-0.040864785130237724,0.006621281098163623
2016-07-01,724001.0,0.0013208011661776098,-0.020439502751965932
2016-08-01,717852.0,-0.00849308219187539,-0.05256197561757847
2016-09-01,726607.0,0.012196107275594503,-0.019951470126072457
2016-10-01,752023.0,0.03497901891944344,0.014247584829370163
2016-11-01,753536.0,0.002011906550730469,0.03716692841206104
2016-12-01,752677.0,-0.0011399588075420297,0.010361657972664196
2017-01-01,768437.0,0.020938596502882323,0.07028378425432646
2017-02-01,799647.0,0.04061491052617194,0.05072650392488187
2017-03-01,743994.0,-0.06959695965844925,0.0187721232121707
2017-04-01,755284.0,0.015174853560647072,0.04101862929413769
2017-05-01,727767.0,-0.036432653147690175,-0.034602282676175156
2017-06-01,737216.0,0.01298355105411475,0.019597646622759868
2017-07-01,739674.0,0.0033341652921261566,0.02164776015502734
2017-08-01,773256.0,0.045401082098329715,0.07718025442570342
2017-09-01,771637.0,-0.0020937438571443368,0.06197297851520833
2017-10-01,804890.0,0.043094097354066774,0.07029971157797044
2017-11-01,821353.0,0.020453726596180832,0.08999835442500426
2017-12-01,799595.0,-0.026490437120215038,0.06233483951283225
2018-01-01,918561.0,0.14878282130328468,0.19536279486802433
2018-02-01,862903.0,-0.06059260081801865,0.07910490503934864
2018-03-01,793547.0,-0.08037519860285569,0.06660403175294416
2018-04-01,776978.0,-0.020879670643326742,0.0287229704323142
2018-05-01,781013.0,0.0051931972333836285,0.07316352623848021
2018-06-01,769017.0,-0.015359539469893546,0.043136611250976564
2018-07-01,771507.0,0.0032378998123578917,0.043036526902392236
2018-08-01,785039.0,0.01753969827882318,0.015238161747209267
2018-09-01,777657.0,-0.00940335448302565,0.0078015958280901465
