date,sales,MoM,YoY
2016-09-01,468404.0,-0.009804626227692292,0.0785909356765544
2016-10-01,480133.0,0.0250403497835201,0.0685389107483041
2016-11-01,483606.0,0.007233412408645057,0.08141843844757113
2016-12-01,482282.0,-0.0027377658672556038,0.07186640174598735
2017-01-01,490512.0,0.017064704882205906,0.10359599250338047
2017-02-01,488217.0,-0.004678784616890086,0.06520615014040065
2017-03-01,483647.0,-0.009360591704098753,0.04265277172952309
2017-04-01,487922.0,0.008839091320735903,0.044807568356970195
2017-05-01,497863.0,0.020374158164624623,0.05722476455411263
2017-06-01,496549.0,-0.002639280283933565,0.06134231056962691
2017-07-01,508622.0,0.024313813943840357,0.08379554951342105
2017-08-01,515044.0,0.012626272556043538,0.08879127011977794
2017-09-01,523875.0,0.0171461079053441,0.11842554717722309
2017-10-01,508993.0,-0.028407539966595063,0.060108344979411976
2017-11-01,514551.0,0.010919600073085567,0.06398803985062229
2017-12-01,516461.0,0.0037119741289006747,0.0708693254154209
2018-01-01,529176.0,0.024619477559777003,0.07882375966337207
2018-02-01,527890.0,-0.002430193357219501,0.08126099664698283
2018-03-01,535285.0,0.014008600276572691,0.10676795265968764
2018-04-01,531453.0,-0.007158803254341151,0.08921712896733491
2018-05-01,537210.0,0.010832566567504642,0.07903178183556525
2018-06-01,544970.0,0.014445002885277614,0.09751504886728202
2018-07-01,544575.0,-0.0007248105400297078,0.0706870721282209
2018-08-01,543596.0,-0.0017977321764678367,0.055436040415964394
2018-09-01,541216.0,-0.004378251495596008,0.03310140777857318
