date,sales,MoM,YoY
2015-11-01,957827.0,-0.0017956333698088134,0.08762775972938375
2015-12-01,967206.0,0.009791956167449767,0.10641135780494482
2016-01-01,977693.0,0.010842571282642988,0.10442337323157691
2016-02-01,993816.0,0.016490861650845456,0.10924516066383982
2016-03-01,995436.0,0.0016300804173006167,0.0912786376283472
2016-04-01,990920.0,-0.004536705524011642,0.08830477629742228
2016-05-01,1003188.0,0.012380414160578113,0.0780453102533738
2016-06-01,1021954.0,0.018706364111213514,0.09775744483842796
2016-07-01,1012378.0,-0.009370284768199011,0.07832972426582185
2016-08-01,1001532.0,-0.01071338966275448,0.05194322313928068
2016-09-01,998929.0,-0.002599018303958367,0.03969870533219111
2016-10-01,989743.0,-0.009195848754015579,0.0314657912563181
2016-11-01,1007839.0,0.01828353421039597,0.052214021947595946
2016-12-01,1000613.0,-0.007169795969395931,0.03453969474961904
2017-01-01,1025792.0,0.02516357472869135,0.04919642464454599
2017-02-01,1023055.0,-0.002668182243573791,0.02942093908731591
2017-03-01,1022120.0,-0.0009139293586366559,0.02680634415472216
2017-04-01,1009751.0,-0.012101318827534957,0.0190035522544707
2017-05-01,1018132.0,0.008300066055888955,0.014896509926354717
2017-06-01,1025018.0,0.00676336663615329,0.002998178000183982
2017-07-01,1023944.0,-0.001047786477896051,0.0114245864686906
2017-08-01,1020770.0,-0.003099778894158245,0.0192085724669806
2017-09-01,1004989.0,-0.01545989792019753,0.006066497218520928
2017-10-01,1018895.0,0.013836967369792008,0.029454110814625567
2017-11-01,1025227.0,0.006214575594148508,0.017252755648471618
2017-12-01,1010085.0,-0.014769412042406227,0.009466197221103423
2018-01-01,1009451.0,-0.0006276699485686654,-0.015930130084851557
2018-02-01,1007999.0,-0.0014384056284059143,-0.014716706335436536
2018-03-01,997256.0,-0.010657748668401412,-0.02432591085195479
2018-04-01,1009448.0,0.01222554690069555,-0.0003000739786342965
2018-05-01,1012960.0,0.003479129187437202,-0.00507989140897247
2018-06-01,1032963.0,0.01974707787079444,0.007751083395608704
2018-07-01,1028780.0,-0.004049515810343629,0.004722914534388556
2018-08-01,1032664.0,0.003775345554929199,0.011651988204982588
2018-09-01,1041163.0,0.008230169735751414,0.03599442381956419
